id|nct_id|ctgov_group_code|result_type|title|description|outcome_id
838900015|NCT01986881|OG000|Outcome|Ertugliflozin 5 mg (Insulin +/- Metformin Glycemic Sub-study)|Ertugliflozin 5 mg, administered orally, once daily, for up to 18 weeks|258751316
838900016|NCT01986881|OG001|Outcome|Ertugliflozin 15 mg (Insulin +/- Metformin Glycemic Sub-study)|Ertugliflozin 15 mg, administered orally, once daily, for up to 18 weeks|258751316
838900017|NCT01986881|OG002|Outcome|Placebo (Insulin +/- Metformin Glycemic Sub-study)|Matching placebo to ertugliflozin administered orally, once daily, for up to 18 weeks|258751316
838900018|NCT01986881|OG000|Outcome|Ertugliflozin 5 mg (Sulfonylurea Monotherapy Glycemic Sub-study)|Ertugliflozin 5 mg, administered orally, once daily, for up to 18 weeks|258751317
838900019|NCT01986881|OG001|Outcome|Ertugliflozin 15 mg (Sulfonylurea Monotherapy Glycemic Sub-study)|Ertugliflozin 15 mg, administered orally, once daily, for up to 18 weeks|258751317
838900020|NCT01986881|OG002|Outcome|Placebo (Sulfonylurea Monotherapy Glycemic Sub-study)|Matching placebo to ertugliflozin administered orally, once daily, for up to 18 weeks|258751317
838900021|NCT01986881|OG000|Outcome|Ertugliflozin 5 mg (Metformin With Sulfonylurea Glycemic Sub-study)|Ertugliflozin 5 mg, administered orally, once daily, for up to 18 weeks|258751318
838900022|NCT01986881|OG001|Outcome|Ertugliflozin 15 mg (Metformin With Sulfonylurea Glycemic Sub-study)|Ertugliflozin 15 mg, administered orally, once daily, for up to 18 weeks|258751318
838900023|NCT01986881|OG002|Outcome|Placebo (Metformin With Sulfonylurea Glycemic Sub-study)|Matching placebo to ertugliflozin administered orally, once daily, for up to 18 weeks|258751318
838900024|NCT01986881|OG000|Outcome|Ertugliflozin 5 mg (Insulin +/- Metformin Glycemic Sub-study)|Ertugliflozin 5 mg, administered orally, once daily, for up to 18 weeks|258751319
838900025|NCT01986881|OG001|Outcome|Ertugliflozin 15 mg (Insulin +/- Metformin Glycemic Sub-study)|Ertugliflozin 15 mg, administered orally, once daily, for up to 18 weeks|258751319
838900026|NCT01986881|OG002|Outcome|Placebo (Insulin +/- Metformin Glycemic Sub-study)|Matching placebo to ertugliflozin administered orally, once daily, for up to 18 weeks|258751319
838900027|NCT01986881|OG000|Outcome|Ertugliflozin 5 mg (Insulin +/- Metformin Glycemic Sub-study)|Ertugliflozin 5 mg, administered orally, once daily, for up to 18 weeks|258751320
838900028|NCT01986881|OG001|Outcome|Ertugliflozin 15 mg (Insulin +/- Metformin Glycemic Sub-study)|Ertugliflozin 15 mg, administered orally, once daily, for up to 18 weeks|258751320
838900029|NCT01986881|OG002|Outcome|Placebo (Insulin +/- Metformin Glycemic Sub-study)|Matching placebo to ertugliflozin administered orally, once daily, for up to 18 weeks|258751320
838900030|NCT01986881|OG000|Outcome|Ertugliflozin 5 mg (Insulin +/- Metformin Glycemic Sub-study)|Ertugliflozin 5 mg, administered orally, once daily, for up to 18 weeks|258751321
838900031|NCT01986881|OG001|Outcome|Ertugliflozin 15 mg (Insulin +/- Metformin Glycemic Sub-study)|Ertugliflozin 15 mg, administered orally, once daily, for up to 18 weeks|258751321
838900032|NCT01986881|OG002|Outcome|Placebo (Insulin +/- Metformin Glycemic Sub-study)|Matching placebo to ertugliflozin administered orally, once daily, for up to 18 weeks|258751321
838900033|NCT01986881|OG000|Outcome|Ertugliflozin 5 mg (Insulin +/- Metformin Glycemic Sub-study)|Ertugliflozin 5 mg, administered orally, once daily, for up to 18 weeks|258751322
838900034|NCT01986881|OG001|Outcome|Ertugliflozin 15 mg (Insulin +/- Metformin Glycemic Sub-study)|Ertugliflozin 15 mg, administered orally, once daily, for up to 18 weeks|258751322
838900035|NCT01986881|OG002|Outcome|Placebo (Insulin +/- Metformin Glycemic Sub-study)|Matching placebo to ertugliflozin administered orally, once daily, for up to 18 weeks|258751322
838900036|NCT01986881|OG000|Outcome|Ertugliflozin 5 mg (Insulin +/- Metformin Glycemic Sub-study)|Ertugliflozin 5 mg, administered orally, once daily, for up to 18 weeks|258751323
838900037|NCT01986881|OG001|Outcome|Ertugliflozin 15 mg (Insulin +/- Metformin Glycemic Sub-study)|Ertugliflozin 15 mg, administered orally, once daily, for up to 18 weeks|258751323
838900038|NCT01986881|OG002|Outcome|Placebo (Insulin +/- Metformin Glycemic Sub-study)|Matching placebo to ertugliflozin administered orally, once daily, for up to 18 weeks|258751323
838900039|NCT01986881|OG000|Outcome|Ertugliflozin 5 mg (Insulin +/- Metformin Glycemic Sub-study)|Ertugliflozin 5 mg, administered orally, once daily, for up to 18 weeks|258751324
838900040|NCT01986881|OG001|Outcome|Ertugliflozin 15 mg (Insulin +/- Metformin Glycemic Sub-study)|Ertugliflozin 15 mg, administered orally, once daily, for up to 18 weeks|258751324
838900041|NCT01986881|OG002|Outcome|Placebo (Insulin +/- Metformin Glycemic Sub-study)|Matching placebo to ertugliflozin administered orally, once daily, for up to 18 weeks|258751324
838900042|NCT01986881|OG000|Outcome|Ertugliflozin 5 mg (Insulin +/- Metformin Glycemic Sub-study)|Ertugliflozin 5 mg, administered orally, once daily, for up to 18 weeks|258751325
838900043|NCT01986881|OG001|Outcome|Ertugliflozin 15 mg (Insulin +/- Metformin Glycemic Sub-study)|Ertugliflozin 15 mg, administered orally, once daily, for up to 18 weeks|258751325
838900044|NCT01986881|OG002|Outcome|Placebo (Insulin +/- Metformin Glycemic Sub-study)|Matching placebo to ertugliflozin administered orally, once daily, for up to 18 weeks|258751325
838900045|NCT01986881|OG000|Outcome|Ertugliflozin 5 mg (Sulfonylurea Monotherapy Glycemic Sub-study)|Ertugliflozin 5 mg, administered orally, once daily, for up to 18 weeks|258751326
838900046|NCT01986881|OG001|Outcome|Ertugliflozin 15 mg (Sulfonylurea Monotherapy Glycemic Sub-study)|Ertugliflozin 15 mg, administered orally, once daily, for up to 18 weeks|258751326
838900047|NCT01986881|OG002|Outcome|Placebo (Sulfonylurea Monotherapy Glycemic Sub-study)|Matching placebo to ertugliflozin administered orally, once daily, for up to 18 weeks|258751326
838900048|NCT01986881|OG000|Outcome|Ertugliflozin 5 mg (Sulfonylurea Monotherapy Glycemic Sub-study)|Ertugliflozin 5 mg, administered orally, once daily, for up to 18 weeks|258751327
838900049|NCT01986881|OG001|Outcome|Ertugliflozin 15 mg (Sulfonylurea Monotherapy Glycemic Sub-study)|Ertugliflozin 15 mg, administered orally, once daily, for up to 18 weeks|258751327
838900050|NCT01986881|OG002|Outcome|Placebo (Sulfonylurea Monotherapy Glycemic Sub-study)|Matching placebo to ertugliflozin administered orally, once daily, for up to 18 weeks|258751327
838900051|NCT01986881|OG000|Outcome|Ertugliflozin 5 mg (Sulfonylurea Monotherapy Glycemic Sub-study)|Ertugliflozin 5 mg, administered orally, once daily, for up to 18 weeks|258751328
838900052|NCT01986881|OG001|Outcome|Ertugliflozin 15 mg (Sulfonylurea Monotherapy Glycemic Sub-study)|Ertugliflozin 15 mg, administered orally, once daily, for up to 18 weeks|258751328
838900053|NCT01986881|OG002|Outcome|Placebo (Sulfonylurea Monotherapy Glycemic Sub-study)|Matching placebo to ertugliflozin administered orally, once daily, for up to 18 weeks|258751328
838900054|NCT01986881|OG000|Outcome|Ertugliflozin 5 mg (Sulfonylurea Monotherapy Glycemic Sub-study)|Ertugliflozin 5 mg, administered orally, once daily, for up to 18 weeks|258751329
838900055|NCT01986881|OG001|Outcome|Ertugliflozin 15 mg (Sulfonylurea Monotherapy Glycemic Sub-study)|Ertugliflozin 15 mg, administered orally, once daily, for up to 18 weeks|258751329
838900056|NCT01986881|OG002|Outcome|Placebo (Sulfonylurea Monotherapy Glycemic Sub-study)|Matching placebo to ertugliflozin administered orally, once daily, for up to 18 weeks|258751329
838900057|NCT01986881|OG000|Outcome|Ertugliflozin 5 mg (Sulfonylurea Monotherapy Glycemic Sub-study)|Ertugliflozin 5 mg, administered orally, once daily, for up to 18 weeks|258751330
838900058|NCT01986881|OG001|Outcome|Ertugliflozin 15 mg (Sulfonylurea Monotherapy Glycemic Sub-study)|Ertugliflozin 15 mg, administered orally, once daily, for up to 18 weeks|258751330
838900059|NCT01986881|OG002|Outcome|Placebo (Sulfonylurea Monotherapy Glycemic Sub-study)|Matching placebo to ertugliflozin administered orally, once daily, for up to 18 weeks|258751330
838900060|NCT01986881|OG000|Outcome|Ertugliflozin 5 mg (Metformin With Sulfonylurea Glycemic Sub-study)|Ertugliflozin 5 mg, administered orally, once daily, for up to 18 weeks|258751331
838900061|NCT01986881|OG001|Outcome|Ertugliflozin 15 mg (Metformin With Sulfonylurea Glycemic Sub-study)|Ertugliflozin 15 mg, administered orally, once daily, for up to 18 weeks|258751331
838900062|NCT01986881|OG002|Outcome|Placebo (Metformin With Sulfonylurea Glycemic Sub-study)|Matching placebo to ertugliflozin administered orally, once daily, for up to 18 weeks|258751331
838900063|NCT01986881|OG000|Outcome|Ertugliflozin 5 mg (Metformin With Sulfonylurea Glycemic Sub-study)|Ertugliflozin 5 mg, administered orally, once daily, for up to 18 weeks|258751332
838900064|NCT01986881|OG001|Outcome|Ertugliflozin 15 mg (Metformin With Sulfonylurea Glycemic Sub-study)|Ertugliflozin 15 mg, administered orally, once daily, for up to 18 weeks|258751332
838900065|NCT01986881|OG002|Outcome|Placebo (Metformin With Sulfonylurea Glycemic Sub-study)|Matching placebo to ertugliflozin administered orally, once daily, for up to 18 weeks|258751332
838900066|NCT01986881|OG000|Outcome|Ertugliflozin 5 mg (Metformin With Sulfonylurea Glycemic Sub-study)|Ertugliflozin 5 mg, administered orally, once daily, for up to 18 weeks|258751333
838900067|NCT01986881|OG001|Outcome|Ertugliflozin 15 mg (Metformin With Sulfonylurea Glycemic Sub-study)|Ertugliflozin 15 mg, administered orally, once daily, for up to 18 weeks|258751333
838900068|NCT01986881|OG002|Outcome|Placebo (Metformin With Sulfonylurea Glycemic Sub-study)|Matching placebo to ertugliflozin administered orally, once daily, for up to 18 weeks|258751333
838900069|NCT01986881|OG000|Outcome|Ertugliflozin 5 mg (Metformin With Sulfonylurea Glycemic Sub-study)|Ertugliflozin 5 mg, administered orally, once daily, for up to 18 weeks|258751334
838900070|NCT01986881|OG001|Outcome|Ertugliflozin 15 mg (Metformin With Sulfonylurea Glycemic Sub-study)|Ertugliflozin 15 mg, administered orally, once daily, for up to 18 weeks|258751334
838900071|NCT01986881|OG002|Outcome|Placebo (Metformin With Sulfonylurea Glycemic Sub-study)|Matching placebo to ertugliflozin administered orally, once daily, for up to 18 weeks|258751334
838900072|NCT01986881|OG000|Outcome|Ertugliflozin 5 mg (Metformin With Sulfonylurea Glycemic Sub-study)|Ertugliflozin 5 mg, administered orally, once daily, for up to 18 weeks|258751335
838900073|NCT01986881|OG001|Outcome|Ertugliflozin 15 mg (Metformin With Sulfonylurea Glycemic Sub-study)|Ertugliflozin 15 mg, administered orally, once daily, for up to 18 weeks|258751335
838900074|NCT01986881|OG002|Outcome|Placebo (Metformin With Sulfonylurea Glycemic Sub-study)|Matching placebo to ertugliflozin administered orally, once daily, for up to 18 weeks|258751335
838902204|NCT01986881|EG000|Reported Event|Ertugliflozin 5 mg (Overall Cardiovascular Study)|Ertugliflozin 5 mg, administered orally, once daily, for up to approximately 6 years|
838902205|NCT01986881|EG001|Reported Event|Ertugliflozin 15 mg (Overall Cardiovascular Study)|Ertugliflozin 15 mg, administered orally, once daily, for up to approximately 6 years|
838902206|NCT01986881|EG002|Reported Event|Placebo (Overall Cardiovascular Study)|Matching placebo to ertugliflozin administered orally, once daily, for up to approximately 6 years|
838902207|NCT01986881|EG003|Reported Event|Ertugliflozin 5 mg (Insulin +/- Metformin Sub-study)|Ertugliflozin 5 mg, administered orally, once daily, for up to 18 weeks|
838902208|NCT01986881|EG004|Reported Event|Ertugliflozin 15 mg (Insulin +/- Metformin Glycemic Sub-study)|Ertugliflozin 15 mg, administered orally, once daily, for up to 18 weeks|
838902209|NCT01986881|EG005|Reported Event|Placebo (Insulin +/- Metformin Glycemic Sub-study)|Matching placebo to ertugliflozin administered orally, once daily, for up to 18 weeks|
838902210|NCT01986881|EG006|Reported Event|Ertugliflozin 5 mg (Sulfonylurea Monotherapy Glycemic Sub-Study)|Ertugliflozin 5 mg, administered orally, once daily, for up to 18 weeks|
838902211|NCT01986881|EG007|Reported Event|Ertugliflozin 15 mg (Sulfonylurea Monotherapy Glycemic Sub-Study)|Ertugliflozin 15 mg, administered orally, once daily, for up to 18 weeks|
838902212|NCT01986881|EG008|Reported Event|Placebo (Sulfonylurea Monotherapy Glycemic Sub-Study)|Matching placebo to ertugliflozin administered orally, once daily, for up to 18 weeks|
838902213|NCT01986881|EG009|Reported Event|Ertugliflozin 5 mg (Metformin With Sulfonylurea Glycemic Sub-study)|Ertugliflozin 5 mg, administered orally, once daily, for up to 18 weeks|
838902214|NCT01986881|EG010|Reported Event|Ertugliflozin 15 mg (Metformin With Sulfonylurea Glycemic Sub-study)|Ertugliflozin 15 mg, administered orally, once daily, for up to 18 weeks|
838902215|NCT01986881|EG011|Reported Event|Placebo (Metformin With Sulfonylurea Glycemic Sub-study)|Matching placebo to ertugliflozin administered orally, once daily, for up to 18 weeks|
838902450|NCT01986881|FG000|Participant Flow|Ertugliflozin 5 mg (Overall Cardiovascular Study)|Ertugliflozin 5 mg, administered orally, once daily, for up to approximately 6 years|
838902451|NCT01986881|FG001|Participant Flow|Ertugliflozin 15 mg (Overall Cardiovascular Study)|Ertugliflozin 15 mg, administered orally, once daily, for up to approximately 6 years|
838902452|NCT01986881|FG002|Participant Flow|Placebo (Overall Cardiovascular Study)|Matching placebo to ertugliflozin administered orally, once daily, for up to approximately 6 years|
838902670|NCT01986881|BG000|Baseline|Ertugliflozin 5 mg (Overall Cardiovascular Study)|Ertugliflozin 5 mg, administered orally, once daily, for up to approximately 6 years|
838902671|NCT01986881|BG001|Baseline|Ertugliflozin 15 mg (Overall Cardiovascular Study)|Ertugliflozin 15 mg, administered orally, once daily, for up to approximately 6 years|
838902672|NCT01986881|BG002|Baseline|Placebo (Overall Cardiovascular Study)|Matching placebo to ertugliflozin administered orally, once daily, for up to approximately 6 years|
838902673|NCT01986881|BG003|Baseline|Total|Total of all reporting groups|
